"donor_id","age","gender","balance","income_category","education","previous_gifts","mean_gift","max_gift","min_gift","recency","emails_opened","website_visits","attended_event","newsletter_subscriber","region","area_type","gender_F","income_low","income_medium","income_high"
10219,63,"M",2672.96,"Medium","Bachelor",0,0,0,0,NA,4,2,0,1,"Tiranë","Suburban",0,0,1,0
10220,52,"F",1798.24,"Medium","PhD",2,8.13,16.58,5.15,749,13,5,0,1,"Elbasan","Suburban",1,0,1,0
10221,81,"F",978.55,"Low","High School",0,0,0,0,NA,6,12,0,1,"Vlorë","Suburban",1,1,0,0
10222,23,"M",385.22,"High","Master",1,33.24,60.67,16.65,153,12,8,0,1,"Vlorë","Suburban",0,0,0,1
10223,36,"F",1172.12,"High","Bachelor",1,87.54,118.14,65.56,708,8,4,1,0,"Tiranë","Suburban",1,0,0,1
10224,44,"F",2707.29,"Medium","Bachelor",4,114.6,170.27,57.36,355,11,5,1,1,"Shkodër","Suburban",1,0,1,0
10225,34,"F",1495.83,"High","Bachelor",3,42.76,49.92,26.6,709,9,5,0,1,"Elbasan","Suburban",1,0,0,1
10226,44,"F",97.87,"Medium","High School",4,27.17,33.35,14.07,276,6,7,0,1,"Tiranë","Rural",1,0,1,0
10227,55,"M",523.01,"Low","PhD",4,20.84,49.67,11.48,144,7,1,0,1,"Other","Rural",0,1,0,0
10228,66,"F",2742.95,"Low","High School",3,19.9,35.62,11.05,346,10,7,0,0,"Durrës","Urban",1,1,0,0
10229,50,"M",985,"Medium","Bachelor",2,44.14,63.08,22.79,41,15,1,1,1,"Tiranë","Suburban",0,0,1,0
10230,44,"F",1359.92,"High","High School",2,31.1,55.28,12.67,143,8,7,0,1,"Tiranë","Rural",1,0,0,1
10231,35,"M",957.74,"Medium","Bachelor",4,79.43,128.64,36.19,798,10,3,1,1,"Durrës","Urban",0,0,1,0
10232,24,"F",2081.39,"Medium","PhD",2,27.95,59.64,17.04,80,5,11,0,0,"Tiranë","Urban",1,0,1,0
10233,59,"M",1141.25,"Low","Bachelor",3,25.6,51.47,14.59,271,5,8,0,1,"Durrës","Urban",0,1,0,0
10234,55,"M",2156.68,"Medium","Bachelor",2,87.79,110.31,37.91,183,4,8,0,1,"Tiranë","Urban",0,0,1,0
10235,18,"M",2068.87,"Medium","High School",1,72.89,134.34,34.53,943,7,3,0,0,"Shkodër","Rural",0,0,1,0
10236,70,"M",1812.46,"Medium","Master",3,10.95,18.99,4.68,353,12,6,0,0,"Other","Suburban",0,0,1,0
10237,39,"F",1167.25,"Medium","Master",4,52.51,104.8,38.56,261,6,4,1,0,"Tiranë","Urban",1,0,1,0
10238,76,"M",2113.92,"Very High","Bachelor",2,19.27,37.2,5.92,452,7,7,0,1,"Tiranë","Urban",0,0,0,0
10239,52,"F",2723.49,"Low","Bachelor",4,83.99,172.03,35,118,10,3,0,1,"Tiranë","Suburban",1,1,0,0
10240,53,"F",1752.37,"High","Bachelor",6,23.24,42.41,17.76,863,8,5,1,1,"Tiranë","Urban",1,0,0,1
10241,80,"F",1682.38,"Very High","Bachelor",2,179.04,250.83,55.85,573,10,2,1,0,"Durrës","Urban",1,0,0,0
10242,28,"F",269.65,"High","Bachelor",2,31.59,52.32,12.16,68,12,4,0,1,"Other","Suburban",1,0,0,1
10243,61,"F",584.59,"High","Bachelor",4,93.95,152.04,61.62,590,9,4,0,1,"Tiranë","Suburban",1,0,0,1
10244,57,"M",1322.18,"Medium","Bachelor",3,65.67,68.26,48.27,824,8,7,0,1,"Elbasan","Rural",0,0,1,0
10245,38,"M",1742.7,"Very High","High School",5,10.79,18.95,3.68,730,7,5,0,0,"Tiranë","Urban",0,0,0,0
10246,38,"M",1369.26,"Medium","PhD",4,20.41,36.83,14.27,386,8,5,1,0,"Other","Urban",0,0,1,0
10247,33,"M",2541.92,"High","High School",2,12.04,27.48,7.14,745,9,0,0,1,"Tiranë","Suburban",0,0,0,1
10248,31,"M",934.92,"Medium","Bachelor",2,64.32,154.56,46.95,403,13,2,0,1,"Shkodër","Suburban",0,0,1,0
10249,52,"M",3178.77,"High","Bachelor",1,23.2,25.57,13.46,78,5,5,0,1,"Elbasan","Suburban",0,0,0,1
10250,48,"F",1759.11,"Medium","High School",2,24.55,28.55,11.57,757,8,7,0,0,"Elbasan","Suburban",1,0,1,0
10251,67,"F",683.1,"High","High School",2,110.48,125.91,69.99,840,9,5,0,0,"Shkodër","Urban",1,0,0,1
10252,69,"F",976.33,"Medium","Bachelor",5,113.72,265.84,72.28,175,8,3,0,0,"Elbasan","Suburban",1,0,1,0
10253,51,"M",813.78,"Very High","Bachelor",2,65.3,141.11,49.54,438,7,6,0,1,"Other","Suburban",0,0,0,0
10254,39,"M",2612.65,"High","Bachelor",2,46.16,66.09,17.4,640,12,4,0,0,"Elbasan","Urban",0,0,0,1
10255,36,"F",1844.28,"Medium","High School",4,13.81,31.62,9.1,179,6,5,1,0,"Tiranë","Suburban",1,0,1,0
10256,18,"F",2430.53,"High","High School",6,21.64,43.29,10.1,362,10,7,0,0,"Elbasan","Rural",1,0,0,1
10257,95,"M",2053.72,"High","Bachelor",1,37.38,68.91,15.62,170,6,8,0,0,"Durrës","Urban",0,0,0,1
10258,71,"F",3193.05,"Medium","High School",3,56.91,126.62,30.93,956,12,2,0,1,"Tiranë","Rural",1,0,1,0
10259,60,"M",1707.23,"Low","High School",5,40.23,82.02,30.25,849,8,7,0,1,"Vlorë","Urban",0,1,0,0
10260,63,"F",1374.54,"Medium","Master",1,51.78,127.66,22.76,183,11,7,0,1,"Durrës","Suburban",1,0,1,0
10261,35,"F",1321.05,"Medium","High School",1,21.1,42.3,15.86,533,4,10,0,0,"Other","Urban",1,0,1,0
10262,48,"M",253.96,"Medium","High School",1,73.61,75.65,22.4,235,4,5,1,1,"Tiranë","Suburban",0,0,1,0
10263,62,"M",1326.95,"High","Bachelor",4,20.2,41.44,14.75,608,8,6,0,1,"Shkodër","Suburban",0,0,0,1
10264,62,"F",2650.44,"Medium","High School",3,49.17,81.24,38.7,320,15,3,0,0,"Tiranë","Urban",1,0,1,0
10265,59,"F",0,"Medium","Master",6,28.55,46.64,9.76,850,8,7,0,1,"Tiranë","Suburban",1,0,1,0
10266,31,"M",1395.62,"High","High School",1,28.57,30.29,8.83,740,3,9,1,0,"Shkodër","Suburban",0,0,0,1
10267,67,"F",2829.36,"Medium","High School",2,3.28,6.37,2.55,178,10,5,0,1,"Vlorë","Rural",1,0,1,0
10268,47,"M",1769.84,"High","Bachelor",2,26.79,60.62,11.3,313,9,7,0,1,"Shkodër","Suburban",0,0,0,1
10269,53,"F",648.3,"Low","Bachelor",4,22.98,42.36,9.34,909,8,6,0,0,"Vlorë","Suburban",1,1,0,0
10270,77,"F",643.62,"Very High","Master",2,45.07,57.13,34.64,737,10,3,0,1,"Other","Rural",1,0,0,0
10271,56,"F",1873.29,"Very High","Bachelor",3,130.17,240.74,53.79,728,8,7,0,0,"Tiranë","Urban",1,0,0,0
10272,27,"M",677.46,"Medium","PhD",4,78.45,113.67,49.36,610,9,5,0,0,"Durrës","Suburban",0,0,1,0
10273,38,"F",2035.49,"Medium","High School",1,26.68,51.1,10.52,745,8,7,0,1,"Tiranë","Suburban",1,0,1,0
10274,23,"F",1635.28,"High","High School",2,128.06,267.29,41.09,948,10,8,0,1,"Other","Suburban",1,0,0,1
10275,78,"F",1489.16,"Low","Bachelor",2,31.7,66.79,23.67,842,8,4,0,1,"Tiranë","Suburban",1,1,0,0
10276,77,"F",85.58,"Medium","High School",3,54.06,132.85,33.25,721,7,6,0,1,"Vlorë","Urban",1,0,1,0
10277,95,"F",926.23,"Medium","High School",4,56.78,88.61,36.84,978,5,6,0,0,"Durrës","Urban",1,0,1,0
10278,59,"F",2915.44,"Medium","PhD",2,30.85,54.26,19.94,917,4,4,0,0,"Durrës","Suburban",1,0,1,0
10279,48,"F",821.35,"Very High","Bachelor",2,8.54,20.94,5.12,377,7,8,0,0,"Vlorë","Suburban",1,0,0,0
10280,62,"M",1416.91,"Medium","Master",1,90.66,130.79,40.11,206,11,5,0,1,"Other","Urban",0,0,1,0
10281,27,"F",1758.75,"Low","Bachelor",3,45.76,109.77,32.78,890,5,5,1,0,"Tiranë","Suburban",1,1,0,0
10282,77,"M",1526.05,"High","PhD",0,0,0,0,NA,5,5,1,0,"Elbasan","Suburban",0,0,0,1
10283,30,"F",2061.66,"Very High","Master",2,81.25,85.55,47.94,856,10,3,0,0,"Shkodër","Rural",1,0,0,0
10284,47,"M",1333.11,"Very High","Bachelor",2,91.74,211.31,49.9,123,9,2,0,1,"Tiranë","Urban",0,0,0,0
10285,83,"M",994.58,"High","Bachelor",4,39.2,46.8,16.03,375,6,5,0,1,"Tiranë","Urban",0,0,0,1
10286,32,"F",2299.82,"Medium","High School",1,52.39,108.77,32.05,692,14,12,0,1,"Elbasan","Rural",1,0,1,0
10287,55,"M",2276.58,"Low","High School",2,32.92,65.66,13.57,632,10,3,1,1,"Tiranë","Urban",0,1,0,0
10288,44,"F",985.5,"High","Bachelor",3,79.59,161.44,60.2,918,5,5,0,1,"Tiranë","Urban",1,0,0,1
10289,71,"F",1877.19,"Medium","Bachelor",2,43.86,70.33,20.59,491,11,6,0,1,"Tiranë","Urban",1,0,1,0
10290,54,"F",1642.98,"Low","Master",1,10.85,15.85,4.95,598,7,6,0,1,"Other","Urban",1,1,0,0
10291,56,"M",1142.73,"High","Bachelor",2,7.32,16.12,5.31,426,10,1,0,0,"Tiranë","Urban",0,0,0,1
10292,65,"M",1734.18,"Low","Master",4,87.8,128.31,64.06,598,9,7,0,1,"Elbasan","Rural",0,1,0,0
10293,68,"M",895.58,"Medium","Bachelor",4,4.48,10.98,3.53,943,10,3,0,0,"Other","Urban",0,0,1,0
10294,55,"M",0,"High","Master",1,49.67,115.14,37.29,562,8,5,0,1,"Tiranë","Urban",0,0,0,1
10295,57,"F",2083.64,"Medium","Bachelor",2,85.27,162.29,65.73,845,17,8,0,1,"Tiranë","Urban",1,0,1,0
10296,60,"M",1666.49,"Very High","High School",1,40.04,99.41,23.71,191,9,9,0,0,"Vlorë","Suburban",0,0,0,0
10297,56,"M",2041.93,"Very High","PhD",1,60.05,82.7,33.06,211,13,5,0,1,"Shkodër","Urban",0,0,0,0
10298,26,"F",2340.44,"Low","Master",2,18.29,33.24,13,673,13,4,0,1,"Tiranë","Urban",1,1,0,0
10299,67,"F",1669.93,"High","Bachelor",6,92.82,154.35,59.09,840,8,5,0,1,"Vlorë","Urban",1,0,0,1
10300,36,"M",1123.72,"High","Master",3,44.96,78.33,25.7,894,5,6,0,1,"Tiranë","Urban",0,0,0,1
10301,69,"M",946.98,"Medium","Master",4,54.94,75.46,40.21,775,8,8,0,0,"Tiranë","Suburban",0,0,1,0
10302,53,"F",5.43,"Medium","Bachelor",1,3.8,4.7,1.78,3,15,5,0,1,"Durrës","Suburban",1,0,1,0
10303,64,"F",142.2,"Very High","PhD",5,33.75,63.86,13.48,803,11,2,1,0,"Vlorë","Urban",1,0,0,0
10304,34,"M",2838.02,"Medium","High School",0,0,0,0,NA,7,3,1,0,"Other","Urban",0,0,1,0
10305,36,"F",980.48,"High","High School",2,80.43,154.79,42.18,118,8,3,0,0,"Tiranë","Suburban",1,0,0,1
10306,54,"M",1629.36,"Medium","High School",0,0,0,0,NA,5,4,0,1,"Tiranë","Urban",0,0,1,0
10307,66,"F",653.34,"Very High","Bachelor",0,0,0,0,NA,14,6,1,0,"Durrës","Urban",1,0,0,0
10308,25,"F",1371.37,"High","Bachelor",1,58.23,97.77,27.14,232,10,6,0,1,"Durrës","Rural",1,0,0,1
10309,71,"F",457.79,"High","PhD",4,81.82,179.22,34.61,15,8,5,0,0,"Other","Suburban",1,0,0,1
10310,63,"M",2884.09,"Very High","Bachelor",4,20.43,22.38,11.56,704,4,4,0,1,"Other","Urban",0,0,0,0
10311,30,"F",2231.1,"High","Bachelor",3,0.26,0.44,0.11,339,7,5,0,0,"Tiranë","Rural",1,0,0,1
10312,33,"M",2403.84,"Medium","Bachelor",1,63.59,132.3,31.8,743,9,6,0,1,"Vlorë","Suburban",0,0,1,0
10313,75,"M",1510.53,"Medium","Bachelor",2,115.55,221.19,83.4,729,6,2,0,1,"Elbasan","Urban",0,0,1,0
10314,49,"M",1439.39,"Low","Bachelor",2,58.55,72.98,18.71,611,4,5,0,0,"Vlorë","Urban",0,1,0,0
10315,53,"M",2361.12,"High","High School",2,29.7,58.5,16.03,240,9,2,0,0,"Durrës","Suburban",0,0,0,1
10316,66,"F",2160.5,"High","Master",4,6.28,11.75,3.88,923,5,2,0,1,"Other","Urban",1,0,0,1
10317,61,"F",2398.21,"Medium","Bachelor",2,64.25,127.03,46.05,652,14,5,0,1,"Other","Suburban",1,0,1,0
10318,44,"F",2079.74,"Medium","Bachelor",2,29.04,44.86,15.29,564,6,3,0,0,"Tiranë","Suburban",1,0,1,0
10319,44,"M",839.85,"Medium","Master",3,43.73,96.13,33.38,797,13,5,0,0,"Vlorë","Suburban",0,0,1,0
10320,56,"M",2499.81,"Medium","High School",2,49.15,69.24,27.32,559,4,4,0,1,"Tiranë","Suburban",0,0,1,0
10321,63,"F",2392.47,"Low","High School",1,49.29,96.19,36.17,337,10,2,0,1,"Tiranë","Urban",1,1,0,0
10322,42,"F",1043.1,"Low","Master",1,62.45,149.71,42.88,226,11,3,1,1,"Vlorë","Rural",1,1,0,0
10323,71,"F",2391.44,"High","Bachelor",3,26.06,39.25,20.65,101,11,6,0,1,"Shkodër","Urban",1,0,0,1
10324,61,"M",246.48,"Medium","Master",3,24,30.1,10.24,617,18,6,0,1,"Tiranë","Rural",0,0,1,0
10325,83,"F",1497.07,"Medium","High School",0,0,0,0,NA,8,3,0,0,"Durrës","Suburban",1,0,1,0
10326,50,"F",1460.29,"Low","Bachelor",5,84.35,189.56,45.14,31,10,5,0,0,"Other","Urban",1,1,0,0
10327,77,"M",829.46,"Low","High School",6,34.18,75.65,20.56,140,18,6,0,1,"Elbasan","Urban",0,1,0,0
10328,65,"M",2445.83,"Low","Bachelor",2,91.65,181.55,51.45,644,4,9,0,1,"Durrës","Urban",0,1,0,0
10329,70,"M",259.97,"Medium","Bachelor",5,71.72,147.88,24.61,367,9,2,0,0,"Vlorë","Suburban",0,0,1,0
10330,81,"F",1084.45,"High","Bachelor",2,105.32,171.2,74.41,900,8,9,0,0,"Tiranë","Suburban",1,0,0,1
10331,35,"F",1739.08,"Medium","High School",2,40.85,66.9,18.51,750,7,4,0,0,"Durrës","Urban",1,0,1,0
10332,53,"F",735.81,"Low","Bachelor",3,28.65,56.37,14.57,45,7,4,1,1,"Durrës","Suburban",1,1,0,0
10333,47,"M",1370.28,"Low","Master",3,50.25,100.29,18.19,878,4,4,1,1,"Tiranë","Rural",0,1,0,0
10334,79,"M",2887.9,"High","Master",1,53.99,125.5,22.69,431,5,6,0,0,"Tiranë","Urban",0,0,0,1
10335,46,"F",2435.35,"High","Bachelor",2,101.8,135.38,39.38,113,7,3,0,1,"Tiranë","Urban",1,0,0,1
10336,50,"F",508.89,"Low","High School",3,78.46,176.06,42.23,526,7,8,0,0,"Elbasan","Suburban",1,1,0,0
10337,18,"F",790.33,"Medium","Bachelor",2,109.49,266.26,37.72,973,12,2,0,1,"Tiranë","Urban",1,0,1,0
10338,41,"M",1987.21,"Medium","Bachelor",3,74.95,97.18,42.82,507,11,5,1,1,"Durrës","Urban",0,0,1,0
10339,86,"M",1181.75,"Medium","High School",3,22.2,54,9.13,961,6,3,0,1,"Vlorë","Suburban",0,0,1,0
10340,62,"F",1712.92,"Low","Bachelor",4,28.67,44.81,8.78,466,11,6,0,1,"Elbasan","Suburban",1,1,0,0
10341,18,"F",938.42,"Low","Bachelor",2,66.39,113.31,44.32,286,5,6,0,0,"Durrës","Urban",1,1,0,0
10342,70,"F",574.43,"Low","Bachelor",3,32.4,48.94,16.09,754,8,11,0,1,"Tiranë","Suburban",1,1,0,0
10343,42,"M",513.28,"Medium","Master",1,107.22,234.41,61.14,196,3,5,1,1,"Tiranë","Rural",0,0,1,0
10344,50,"M",2265.78,"High","High School",1,76.35,148.73,46.76,317,13,4,0,0,"Other","Rural",0,0,0,1
10345,55,"M",2235,"Low","Master",2,53.42,99.34,18.3,834,6,8,0,1,"Durrës","Urban",0,1,0,0
10346,50,"F",2275.76,"Medium","Master",3,15.19,26.27,7.8,307,6,9,0,0,"Other","Urban",1,0,1,0
10347,57,"M",1269.6,"Medium","High School",5,54.25,63.73,21.54,312,15,5,0,0,"Tiranë","Rural",0,0,1,0
10348,30,"F",438.28,"Low","High School",2,25.66,49.14,12.59,935,10,10,0,1,"Tiranë","Rural",1,1,0,0
10349,43,"F",2262.16,"Medium","High School",3,65.8,113.86,24.14,64,8,1,0,1,"Tiranë","Urban",1,0,1,0
10350,71,"M",2075.79,"Low","Bachelor",2,57.56,99.84,43.56,334,3,6,0,0,"Tiranë","Urban",0,1,0,0
10351,57,"F",1603.52,"High","Master",1,42.56,82.66,26.91,682,8,5,0,0,"Shkodër","Urban",1,0,0,1
10352,31,"M",1720.81,"Low","Bachelor",1,37.06,50.86,15.04,469,9,3,0,1,"Tiranë","Urban",0,1,0,0
10353,68,"F",626.09,"Medium","Bachelor",0,0,0,0,NA,5,1,0,1,"Durrës","Rural",1,0,1,0
10354,48,"M",1155.89,"High","High School",2,125.91,231.2,70.77,526,6,1,0,1,"Tiranë","Urban",0,0,0,1
10355,60,"F",1614.92,"Low","High School",1,34.76,79.21,16.05,976,9,3,0,1,"Vlorë","Rural",1,1,0,0
10356,65,"M",694.13,"High","Master",1,61.21,124.92,45.17,989,12,9,0,0,"Tiranë","Suburban",0,0,0,1
10357,36,"F",881.68,"Medium","Master",3,91,143.88,41.08,111,12,3,0,1,"Durrës","Urban",1,0,1,0
10358,70,"M",781.3,"Medium","Master",4,46.46,80.85,15.27,999,7,2,0,1,"Durrës","Suburban",0,0,1,0
10359,60,"M",427.86,"Medium","Bachelor",2,65.01,123.32,37.31,505,12,8,0,0,"Shkodër","Urban",0,0,1,0
10360,83,"F",2566.1,"Medium","High School",4,49.45,108.17,35.97,355,11,6,1,0,"Durrës","Urban",1,0,1,0
10361,22,"F",1150.21,"Medium","High School",9,9.98,14.14,4.85,165,4,5,0,0,"Elbasan","Urban",1,0,1,0
10362,41,"F",1699,"Low","High School",2,54.18,111.53,21.86,480,8,5,0,1,"Shkodër","Suburban",1,1,0,0
10363,88,"F",1657.83,"Medium","High School",4,14.85,14.9,5.1,806,9,5,0,1,"Other","Urban",1,0,1,0
10364,48,"M",1798.82,"Low","PhD",3,137.54,334.17,105.54,303,9,4,0,1,"Durrës","Urban",0,1,0,0
10365,56,"M",1679.51,"Low","Master",1,16.63,24.57,9.55,977,7,6,0,1,"Tiranë","Suburban",0,1,0,0
10366,44,"M",2046.31,"Low","Bachelor",2,60.77,101.88,32.56,908,6,5,0,0,"Shkodër","Rural",0,1,0,0
10367,46,"F",574.61,"Low","High School",2,68.14,72.48,39.34,103,9,7,0,1,"Tiranë","Suburban",1,1,0,0
10368,73,"F",1607.42,"Very High","Master",3,31.83,75.15,20.75,922,8,3,0,1,"Vlorë","Urban",1,0,0,0
10369,74,"M",2484.68,"Low","Bachelor",5,31,52.26,18.96,360,6,3,0,0,"Durrës","Suburban",0,1,0,0
10370,36,"F",2084.61,"Medium","Bachelor",2,76.27,135.66,53.84,769,2,5,0,1,"Tiranë","Rural",1,0,1,0
10371,63,"F",1493.95,"Medium","High School",5,47.28,94.19,25.83,926,6,3,0,1,"Vlorë","Urban",1,0,1,0
10372,62,"F",1256.33,"Medium","Bachelor",2,59.05,98.66,31,481,3,9,0,1,"Other","Urban",1,0,1,0
10373,25,"M",1414.88,"Medium","High School",2,60.17,99.71,36.47,749,8,7,0,1,"Durrës","Urban",0,0,1,0
10374,72,"F",968.58,"High","High School",6,113.3,116.71,43.93,883,8,5,0,1,"Durrës","Suburban",1,0,0,1
10375,45,"M",1803.88,"Medium","Bachelor",4,45.87,79.47,20.07,304,8,2,0,0,"Shkodër","Suburban",0,0,1,0
10376,57,"M",702.75,"Low","Master",3,26.13,51.89,9.01,463,6,5,0,0,"Tiranë","Urban",0,1,0,0
10377,37,"F",2412.37,"Medium","High School",0,0,0,0,NA,10,4,0,1,"Shkodër","Urban",1,0,1,0
10378,73,"M",2421.76,"High","Bachelor",3,54.82,118.31,17.92,51,11,4,0,0,"Shkodër","Rural",0,0,0,1
10379,40,"M",981.4,"Medium","High School",3,56.13,131.19,24.49,380,8,6,0,0,"Elbasan","Urban",0,0,1,0
10380,95,"M",774.71,"Medium","Bachelor",3,50.39,100.61,27.53,804,5,6,1,0,"Tiranë","Urban",0,0,1,0
10381,94,"F",3228.96,"High","Bachelor",3,57.8,87.89,37.85,632,5,5,0,0,"Shkodër","Suburban",1,0,0,1
10382,88,"M",271.17,"Medium","High School",5,104.16,122.76,65.31,691,9,5,0,0,"Other","Urban",0,0,1,0
10383,39,"M",1662.04,"Medium","PhD",3,61.57,114.83,25.16,96,12,6,0,0,"Durrës","Suburban",0,0,1,0
10384,56,"F",1094.98,"High","Bachelor",2,27.83,59.5,13.29,942,8,8,0,1,"Other","Urban",1,0,0,1
10385,55,"M",253.05,"Very High","High School",3,49.55,56.89,37.5,742,7,1,0,1,"Other","Suburban",0,0,0,0
10386,60,"M",1332.73,"Medium","High School",5,10.02,22.1,7.79,427,9,6,0,1,"Elbasan","Suburban",0,0,1,0
10387,54,"M",1445.65,"Low","High School",6,62.83,115.68,49.38,816,7,6,0,0,"Vlorë","Urban",0,1,0,0
10388,45,"M",1681.15,"High","Bachelor",1,22.16,28.37,12.45,857,6,5,0,1,"Shkodër","Urban",0,0,0,1
10389,86,"F",984.51,"Medium","Master",1,58.88,92.34,22.98,203,11,8,0,1,"Other","Urban",1,0,1,0
10390,59,"F",1652.39,"Medium","PhD",2,52.36,74.83,37.81,35,16,5,0,1,"Tiranë","Suburban",1,0,1,0
10391,62,"M",1543.11,"Very High","High School",3,47.17,73.35,22.15,838,11,4,0,1,"Durrës","Urban",0,0,0,0
10392,49,"F",1472.34,"High","Master",1,45.01,49.67,27.34,932,12,3,0,1,"Other","Suburban",1,0,0,1
10393,68,"F",1789.89,"Low","Master",2,20.95,51.54,13.79,319,13,4,0,0,"Other","Suburban",1,1,0,0
10394,31,"M",1258.13,"Low","High School",2,160.99,272.16,70.9,315,5,7,0,1,"Tiranë","Urban",0,1,0,0
10395,49,"F",1236.77,"Medium","Master",2,99.82,134.22,46.19,417,7,6,0,1,"Tiranë","Urban",1,0,1,0
10396,38,"M",881.83,"Medium","Master",4,115.62,266.55,90.91,402,9,5,0,1,"Tiranë","Urban",0,0,1,0
10397,69,"M",283.22,"High","Bachelor",3,60,125,37.29,165,6,9,0,0,"Shkodër","Urban",0,0,0,1
10398,59,"F",470.07,"Low","Master",2,24.07,56.8,8.42,395,13,5,0,0,"Tiranë","Rural",1,1,0,0
10399,21,"F",77.26,"Low","Bachelor",5,90.93,125.69,31.84,216,4,2,0,1,"Tiranë","Urban",1,1,0,0
10400,28,"F",975.4,"Very High","High School",2,56.38,85.25,29.85,590,6,4,0,0,"Shkodër","Urban",1,0,0,0
10401,69,"M",1914.91,"Low","PhD",0,0,0,0,NA,7,4,0,0,"Shkodër","Suburban",0,1,0,0
10402,38,"F",1711.03,"Low","Bachelor",1,74.67,81.91,28.12,945,9,4,0,1,"Tiranë","Rural",1,1,0,0
10403,53,"M",1440.55,"High","Bachelor",3,17.77,34.83,7.24,708,9,5,0,0,"Elbasan","Suburban",0,0,0,1
10404,58,"F",1492.17,"Low","Bachelor",6,13.84,25.06,10.98,844,10,7,0,1,"Other","Rural",1,1,0,0
10405,51,"F",0,"Low","High School",2,55.48,105.3,28.47,167,10,8,0,1,"Vlorë","Urban",1,1,0,0
10406,73,"F",2165.99,"Medium","High School",5,23.85,48.83,14.06,13,5,2,0,1,"Shkodër","Urban",1,0,1,0
10407,40,"F",1011.21,"Medium","Bachelor",1,12.92,28.61,6.35,971,6,7,0,1,"Durrës","Urban",1,0,1,0
10408,23,"M",210.19,"Medium","Bachelor",2,26.14,47.81,13.99,802,10,6,1,1,"Vlorë","Urban",0,0,1,0
10409,43,"F",1236.92,"Medium","High School",1,89.31,209.72,63.68,616,9,3,0,1,"Durrës","Suburban",1,0,1,0
10410,43,"F",2259.98,"Very High","Bachelor",4,55.74,71.14,30.38,394,8,7,0,1,"Tiranë","Suburban",1,0,0,0
10411,49,"F",1758.92,"Very High","Bachelor",2,31.92,70.69,22.08,122,6,13,0,1,"Tiranë","Urban",1,0,0,0
10412,32,"M",2511.98,"Medium","High School",2,121.18,238.62,95.91,529,9,8,0,1,"Vlorë","Urban",0,0,1,0
10413,43,"F",1356.37,"Medium","Bachelor",3,80.81,171.09,27.16,903,10,4,0,0,"Durrës","Urban",1,0,1,0
10414,47,"F",1145.03,"Low","High School",2,46.09,113.95,26.37,1000,5,7,0,1,"Tiranë","Rural",1,1,0,0
10415,30,"M",1374.1,"Low","High School",3,28.57,45.97,21.31,95,4,7,0,1,"Tiranë","Urban",0,1,0,0
10416,40,"M",1950.51,"Low","Master",2,95.93,118.59,48.16,944,9,5,0,0,"Tiranë","Suburban",0,1,0,0
10417,76,"M",1679.56,"High","Bachelor",3,10.09,11.03,3.64,415,7,2,1,0,"Vlorë","Rural",0,0,0,1
10418,36,"F",1083.78,"Medium","High School",2,1.88,3.68,1.15,777,9,3,0,1,"Durrës","Urban",1,0,1,0
10419,56,"M",3020.57,"Medium","Bachelor",1,100.32,149.55,52.44,531,13,2,0,1,"Vlorë","Urban",0,0,1,0
10420,46,"F",1967.87,"Very High","Master",0,0,0,0,NA,10,7,0,1,"Durrës","Urban",1,0,0,0
10421,61,"M",2451.09,"Medium","High School",2,51.37,64.66,22.11,635,8,6,0,0,"Elbasan","Urban",0,0,1,0
10422,67,"F",1216.44,"Low","Bachelor",3,122.66,123.22,77.43,804,6,7,0,1,"Other","Urban",1,1,0,0
10423,57,"M",790.17,"High","High School",0,0,0,0,NA,5,5,0,1,"Tiranë","Suburban",0,0,0,1
10424,27,"M",1505.83,"High","Master",5,20.61,27.53,8.05,246,11,2,0,0,"Tiranë","Urban",0,0,0,1
10425,53,"M",1324.11,"High","High School",0,0,0,0,NA,8,3,0,0,"Shkodër","Urban",0,0,0,1
10426,44,"F",2221.99,"Medium","Bachelor",1,21.86,52.98,15.12,707,9,2,1,1,"Tiranë","Suburban",1,0,1,0
10427,95,"F",935.24,"Medium","Bachelor",2,28.34,35.72,10.61,51,9,5,0,1,"Vlorë","Urban",1,0,1,0
10428,78,"F",375.38,"Medium","Bachelor",3,126.7,259.45,68.5,763,10,9,0,0,"Tiranë","Suburban",1,0,1,0
10429,60,"F",1881.94,"High","Bachelor",0,0,0,0,NA,8,4,0,1,"Other","Urban",1,0,0,1
10430,68,"M",2436.07,"Medium","Bachelor",2,33.14,40.5,18.47,180,11,6,0,1,"Tiranë","Suburban",0,0,1,0
10431,50,"M",1516.91,"Medium","Bachelor",3,28.34,41.13,11.72,271,7,8,0,0,"Vlorë","Urban",0,0,1,0
10432,56,"F",2466.85,"Medium","Bachelor",1,33.02,42.73,21.07,984,6,5,0,1,"Elbasan","Urban",1,0,1,0
10433,48,"M",1599.25,"Low","Bachelor",2,14.73,17.69,10.99,793,1,4,0,1,"Shkodër","Suburban",0,1,0,0
10434,18,"F",2073.21,"High","Bachelor",5,28.32,45.43,11.95,991,2,1,0,1,"Shkodër","Suburban",1,0,0,1
10435,55,"M",2234.63,"Medium","High School",3,93.2,151.54,38.67,997,13,2,1,0,"Other","Urban",0,0,1,0
10436,53,"M",2494.59,"Medium","Master",3,56.17,72.6,38.9,730,10,10,0,0,"Tiranë","Rural",0,0,1,0
